DATE,INFLOW_USD,OUTFLOW_USD,TOTAL_USD_VOLUME
2022/7/6,418146.05,9034.209679,427180.2597
2022/7/7,87588.00817,1191765.609,1279353.617
2022/7/8,40956.53565,1439505.024,1480461.559
2022/7/9,43860.3354,5980.124471,49840.45987
2022/7/10,42280.51355,1481240.165,1523520.678
2022/7/11,4151.149116,8892957.793,8897108.942
2022/7/12,46874.00848,29498.17166,76372.18014
2022/7/13,28292.5129,1574146.93,1602439.443
2022/7/14,167252.4069,4133124.979,4300377.386
2022/7/15,1123736.28,2475557.948,3599294.228
2022/7/16,1449919.758,20880.71694,1470800.475
2022/7/17,133463.4564,1691153.149,1824616.606
2022/7/18,116009.0657,67789.73941,183798.8051
2022/7/19,145933.2121,3866951.918,4012885.13
2022/7/20,46020.40524,40352.96769,86373.37292
2022/7/21,1556820.572,47538.54504,1604359.117
2022/7/22,166590.1505,1279320.081,1445910.231
2022/7/23,63785.20881,770163.838,833949.0468
2022/7/24,1328754.24,801873.2918,2130627.532
2022/7/25,443140.3651,3556125.971,3999266.336
2022/7/26,72725.14381,2727589.018,2800314.162
2022/7/27,67024.64602,4414372.983,4481397.629
2022/7/28,170878.1206,27180.06427,198058.1849
2022/7/29,1308960.471,3870311.358,5179271.829
2022/7/30,125241.6987,1707790.055,1833031.754
2022/7/31,3045.043635,2218829.642,2221874.686
2022/8/1,238635.3203,6079174.729,6317810.049
2022/8/2,173640.5375,7954924.755,8128565.293
2022/8/3,196615.1371,3248077.806,3444692.943
2022/8/4,12076.20736,4453456.568,4465532.775
2022/8/5,54505.48576,8010.495589,62515.98135
2022/8/6,40963.62535,2581253.381,2622217.006
2022/8/7,738941.646,2665653.787,3404595.433
2022/8/8,1799937.728,8269027.845,10068965.57
2022/8/9,4129570.987,854569.0725,4984140.06
2022/8/10,79614.20894,55613.35899,135227.5679
2022/8/11,44004.89884,950635.6329,994640.5317
2022/8/12,44734.28834,515584.3544,560318.6428
2022/8/13,632327.2627,958427.4796,1590754.742
2022/8/14,94984.01448,1057897.58,1152881.595
2022/8/15,10011996.77,9617852.283,19629849.05
2022/8/16,268947.3963,993608.7985,1262556.195
2022/8/17,219345.7112,2864120.881,3083466.593
2022/8/18,1385686.276,125322.8126,1511009.089
2022/8/19,155371.6949,3512358.661,3667730.356
2022/8/20,584309.7826,4927771.948,5512081.731
2022/8/21,1202531.126,4116385.772,5318916.898
2022/8/22,111358.3957,1598102.951,1709461.347
2022/8/23,23176.40156,16134882.88,16158059.28
2022/8/24,19521.27001,5829376.606,5848897.876
2022/8/25,43353.63947,20471.84205,63825.48152
2022/8/26,314494.8531,2239655.029,2554149.882
2022/8/27,136945.7889,1583583.109,1720528.897
2022/8/28,15112.51559,734027.1445,749139.6601
2022/8/29,243080.1578,2642001.738,2885081.896
2022/8/30,327849.4619,2470058.342,2797907.804
2022/8/31,590192.507,434652.7742,1024845.281
2022/9/1,75792.9181,1181449.455,1257242.373
2022/9/2,36147.63868,2843333.688,2879481.327
2022/9/3,119480.788,10637.12768,130117.9157
2022/9/4,72445.81817,1504.270879,73950.08905
2022/9/5,264286.0411,1789549.79,2053835.831
2022/9/6,28438.02771,89246.89323,117684.9209
2022/9/7,73758.70294,3014398.849,3088157.552
2022/9/8,1100450.458,3348137.098,4448587.556
2022/9/9,778052.9708,3526123.068,4304176.039
2022/9/10,19868.6596,2804048.856,2823917.516
2022/9/11,698704.3434,959630.3636,1658334.707
2022/9/12,7576216.142,13088011.4,20664227.55
2022/9/13,130906.8499,3446988.248,3577895.098
2022/9/14,137802.6216,4218957.608,4356760.229
2022/9/15,24753.24176,19631273.35,19656026.59
2022/9/16,47132.15808,2156670.235,2203802.393
2022/9/17,36699.79246,5331019.883,5367719.676
2022/9/18,27561.55708,1368885.7,1396447.257
2022/9/19,336072.24,3467864.21,3803936.45
2022/9/20,49699.41357,7143.900759,56843.31433
2022/9/21,123912.9447,3046222.794,3170135.739
2022/9/22,334362.8656,3268953.364,3603316.23
2022/9/23,215505.9182,2750611.93,2966117.848
2022/9/24,84872.69161,3020602.656,3105475.347
2022/9/25,91410.78371,1861948.399,1953359.183
2022/9/26,95450.65259,1166522.536,1261973.189
2022/9/27,1112655.918,1711602.825,2824258.742
2022/9/28,12918656.34,15522071.51,28440727.85
2022/9/29,167396.1903,1143226.044,1310622.234
2022/9/30,451492.1962,992932.5435,1444424.74
2022/10/1,262338.0435,1312439.932,1574777.975
2022/10/2,786653.7372,873629.4096,1660283.147
2022/10/3,596664.6206,1004184.193,1600848.813
2022/10/4,774234.3441,2531.63595,776765.9801
2022/10/5,1066609.945,1293217.107,2359827.053
2022/10/6,428800.0778,4308105.572,4736905.65
2022/10/7,554293.3152,3739147.449,4293440.764
2022/10/8,135747.5057,42710.44591,178457.9516
2022/10/9,427047.8216,661748.2478,1088796.069
2022/10/10,67591.53939,964716.3359,1032307.875
2022/10/11,175456.3534,5944.369793,181400.7232
2022/10/12,138563.0562,1576.146632,140139.2028
2022/10/13,155467.6138,4867980.024,5023447.638
2022/10/14,12797754.25,4210080.376,17007834.63
2022/10/15,66013.49913,910776.4535,976789.9526
2022/10/16,38002.55676,3545.644441,41548.2012
2022/10/17,67816.56929,7279589.825,7347406.395
2022/10/18,192752.4905,45275.96833,238028.4588
2022/10/19,259577.5964,825244.3866,1084821.983
2022/10/20,41941.80187,11822.48681,53764.28868
2022/10/21,113555.4663,22771.99081,136327.4571
2022/10/22,68671.07674,2444.80667,71115.88341
2022/10/23,64093.75103,459121.832,523215.5831
2022/10/24,47974.13197,14496.15067,62470.28264
2022/10/25,168480.4077,19375.82761,187856.2353
2022/10/26,2229754.747,2117401.465,4347156.212
2022/10/27,1126878.781,1268934.019,2395812.801
2022/10/28,2145717.946,18523.06413,2164241.01
2022/10/29,143707.7387,1091090.814,1234798.552
2022/10/30,1174759.251,1380430.623,2555189.874
2022/10/31,311328.0109,3888481.032,4199809.043
2022/11/1,189530.5859,18584.71959,208115.3054
2022/11/2,609678.4686,668103.4649,1277781.934
2022/11/3,454671.0147,12718.58818,467389.6028
2022/11/4,973246.537,1007180.741,1980427.278
2022/11/5,1069496.557,2500521.105,3570017.662
2022/11/6,80887.90162,188200.487,269088.3887
2022/11/7,169872.9528,616190.0169,786062.9696
2022/11/8,1014299.459,26835967.3,27850266.76
2022/11/9,4202585.793,19369813.24,23572399.04
2022/11/10,432021.6427,9758201.083,10190222.73
2022/11/11,279838.5419,7062709.501,7342548.043
2022/11/12,1318274.093,51485630.81,52803904.9
2022/11/13,39621.70535,408650.9438,448272.6492
2022/11/14,2295480.821,10048175.07,12343655.89
2022/11/15,44823.38673,22482543,22527366.39
2022/11/16,1369332.773,3830494.919,5199827.692
2022/11/17,229361.1161,4530620.176,4759981.292
2022/11/18,158300.2967,2634371.668,2792671.964
2022/11/19,47583.35621,4621608.081,4669191.437
2022/11/20,87833.98017,48855.79585,136689.776
2022/11/21,1368673.478,18049.53625,1386723.015
2022/11/22,56970.23651,6411579.867,6468550.104
2022/11/23,883034.1407,3780555.545,4663589.685
2022/11/24,97408.72532,4687203.236,4784611.961
2022/11/25,719953.8978,14851.45506,734805.3528
2022/11/26,74536.04851,16896.62632,91432.67483
2022/11/27,163631.1681,14911.07762,178542.2458
2022/11/28,140591.2997,15066.60975,155657.9094
2022/11/29,62491.08177,629236.1931,691727.2749
2022/11/30,410232.208,2369173.058,2779405.266
2022/12/1,95931.77598,1936401.693,2032333.469
2022/12/2,304035.6888,717572.7795,1021608.468
2022/12/3,56772.90387,8107.088076,64879.99194
2022/12/4,240626.6369,7211.515851,247838.1528
2022/12/5,346450.4216,25798.55729,372248.9789
2022/12/6,115941.1854,12008.06984,127949.2552
2022/12/7,10074039.35,11948661.56,22022700.91
2022/12/8,108399.6545,13577.74095,121977.3954
2022/12/9,198739.5702,11617.44947,210357.0196
2022/12/10,51247.72098,1824.603416,53072.32439
2022/12/11,85520.33122,17654.25561,103174.5868
2022/12/12,44242.27951,1954723.592,1998965.871
2022/12/13,141148.6288,5322819.01,5463967.639
2022/12/14,93595.53452,16347.23871,109942.7732
2022/12/15,393104.4376,15486.56597,408591.0036
2022/12/16,74716.90429,11332.62658,86049.53087
2022/12/17,356756.504,956757.6184,1313514.122
2022/12/18,12027.95004,41190.08614,53218.03618
2022/12/19,42252.1696,555220.8429,597473.0125
2022/12/20,2508407.466,2453282.131,4961689.597
2022/12/21,38254.60117,2548743.441,2586998.042
2022/12/22,372591.6713,170156.7144,542748.3857
2022/12/23,276160.0622,9809.396716,285969.4589
2022/12/24,17118.27181,4862.083498,21980.35531
2022/12/25,17151.74836,305567.4381,322719.1865
2022/12/26,28971.22326,11010.19304,39981.4163
2022/12/27,60914.68674,497620.0805,558534.7673
2022/12/28,231930.4984,487269.3311,719199.8295
2022/12/29,429403.469,10536.17592,439939.6449
2022/12/30,28731.67864,8506.96909,37238.64773
2022/12/31,63435.3414,419052.889,482488.2303
2023/1/1,47946.61053,1338337.066,1386283.677
2023/1/2,16679.70886,11384.75912,28064.46799
2023/1/3,59272.7527,98267.32974,157540.0824
2023/1/4,71199.81257,8645117.459,8716317.272
2023/1/5,27389.07924,9855.462564,37244.5418
2023/1/6,107383.8629,43203.09852,150586.9614
2023/1/7,67279.27736,20365.16471,87644.44207
2023/1/8,45486.08523,4319822.25,4365308.335
2023/1/9,1110345.218,46005.27754,1156350.496
2023/1/10,1096073.396,7356.40581,1103429.802
2023/1/11,47089.89979,1599850.878,1646940.778
2023/1/12,2881098.034,3225842.719,6106940.753
2023/1/13,35903.57197,10291.88216,46195.45413
2023/1/14,3087323.743,110589.1854,3197912.929
2023/1/15,1708978.799,15097.76384,1724076.563
2023/1/16,1279652.917,8239437.537,9519090.454
2023/1/17,78150.59138,18913.58661,97064.17799
2023/1/18,517783.1254,23005.5832,540788.7086
2023/1/19,527981.5591,78020.04566,606001.6047
2023/1/20,216815.5802,55653.8858,272469.466
2023/1/21,192667.8911,94656.46278,287324.3539
2023/1/22,478708.3547,214977.3932,693685.7478
2023/1/23,402406.8006,942902.982,1345309.783
2023/1/24,364197.6242,217843.1145,582040.7387
2023/1/25,401861.7038,3446765.738,3848627.442
2023/1/26,85053.95766,3245317.467,3330371.425
2023/1/27,215303.5769,104339.1895,319642.7665
2023/1/28,76199.1803,61197.43136,137396.6117
2023/1/29,107353.2401,16064.96726,123418.2073
2023/1/30,1009261.87,550423.3852,1559685.255
2023/1/31,452946.6836,270773.5761,723720.2598
2023/2/1,496990.1948,271203.4294,768193.6242
2023/2/2,572595.2994,616994.54,1189589.839
2023/2/3,421346.9327,4194672.499,4616019.431
2023/2/4,498209.73,131171.2326,629380.9627
2023/2/5,503265.9634,140321.6437,643587.6071
2023/2/6,245897.5218,624660.7016,870558.2234
2023/2/7,729465.712,190602.4832,920068.1953
2023/2/8,821154.0044,314344.5439,1135498.548
2023/2/9,461213.7367,5165698.501,5626912.238
2023/2/10,548190.867,192927.3226,741118.1896
2023/2/11,156955.0819,17559.50335,174514.5853
2023/2/12,190067.6645,14245.10478,204312.7692
2023/2/13,265546.3416,10531484.82,10797031.16
2023/2/14,466240.11,157626.2682,623866.3781
2023/2/15,586316.8524,159101.0523,745417.9047
2023/2/16,484463.1923,108881.146,593344.3383
2023/2/17,734832.1246,272821.3443,1007653.469
2023/2/18,353460.1903,48978.69081,402438.8811
2023/2/19,1313018.091,74362.75109,1387380.842
2023/2/20,678446.4889,151903.5522,830350.041
2023/2/21,1288101.268,59054.09462,1347155.363
2023/2/22,1091191.024,186265.5417,1277456.566
2023/2/23,221661.484,331624.2071,553285.6912
2023/2/24,138031.8497,43138.45997,181170.3096
2023/2/25,671649.0272,299013.3046,970662.3317
2023/2/26,178210.2397,92006.84384,270217.0836
2023/2/27,142806.0511,102826.6377,245632.6888
2023/2/28,333054.9465,164249.5633,497304.5098
2023/3/1,217015.9789,13069.80438,230085.7833
2023/3/2,305332.5047,36474.23465,341806.7394
2023/3/3,194783.1012,131850.5297,326633.6309
2023/3/4,90254.3691,12543.82259,102798.1917
2023/3/5,135261.1061,13360.89104,148621.9971
2023/3/6,223631.9064,355984.2393,579616.1457
2023/3/7,212303.6461,11859.46786,224163.114
2023/3/8,163122.7307,92504.80842,255627.5391
2023/3/9,744220.441,204840.2555,949060.6965
2023/3/10,388506.1204,16279740.99,16668247.11
2023/3/11,10677018.79,252026779.9,262703798.7
2023/3/12,732199.1919,47040424.45,47772623.64
2023/3/13,1270898.919,8363155.196,9634054.115
2023/3/14,504364.7981,10058650.88,10563015.68
2023/3/15,637237.0814,10111087.27,10748324.35
2023/3/16,346928.7619,10059.27794,356988.0399
2023/3/17,281028.3003,41409.09497,322437.3953
2023/3/18,291996.2941,22856.40995,314852.7041
2023/3/19,113236.1867,4494633.961,4607870.148
2023/3/20,7101197.112,6770659.05,13871856.16
2023/3/21,730660.1243,1265455.953,1996116.078
2023/3/22,177396.9277,33174.17006,210571.0978
2023/3/23,337759.8967,38787.96657,376547.8633
2023/3/24,271477.1953,228998.9145,500476.1098
2023/3/25,276198.7951,2670074.907,2946273.702
2023/3/26,365502.9201,2927853.241,3293356.162
2023/3/27,297158.6099,2735772.056,3032930.666
2023/3/28,269272.2851,5030.861718,274303.1468
2023/3/29,147779.2857,16248.67417,164027.9599
2023/3/30,434262.1171,5454453.159,5888715.276
2023/3/31,145276.715,12763.79462,158040.5096
2023/4/1,255350.4043,1847549.348,2102899.753
2023/4/2,275001.2884,4410.059263,279411.3477
2023/4/3,199109.2226,93502.38324,292611.6058
2023/4/4,179490.8004,12965.02912,192455.8295
2023/4/5,368072.922,11130.14217,379203.0641
2023/4/6,326385.478,12207.75555,338593.2336
2023/4/7,272237.0362,176423.5685,448660.6047
2023/4/8,120144.5371,14963.43295,135107.9701
2023/4/9,76607.42896,10182.95585,86790.38482
2023/4/10,152545.3263,1382.532264,153927.8585
2023/4/11,116592.5403,21614.76624,138207.3065
2023/4/12,7274876.68,10483346.03,17758222.71
2023/4/13,498126.9453,34772.5425,532899.4878
2023/4/14,382896.3646,7925967.096,8308863.461
2023/4/15,397708.6646,13273.87742,410982.542
2023/4/16,271600.7494,861483.8937,1133084.643
2023/4/17,933985.3846,4332461.308,5266446.692
2023/4/18,680738.9339,1270480.915,1951219.849
2023/4/19,572240.4512,2198346.643,2770587.094
2023/4/20,521080.7689,23653.96214,544734.731
2023/4/21,457014.8849,2728658.835,3185673.72
2023/4/22,320780.9941,49943.21403,370724.2081
2023/4/23,946108.1115,1597232.161,2543340.272
2023/4/24,599516.0002,1402766.423,2002282.424
2023/4/25,377359.3922,1995947.618,2373307.01
2023/4/26,470370.0795,1183052.135,1653422.214
2023/4/27,380761.6194,12705.03997,393466.6594
2023/4/28,427474.3396,118786.3869,546260.7264
2023/4/29,394181.9519,9664.699054,403846.651
2023/4/30,673225.0229,12605.11881,685830.1417
2023/5/1,1058977.72,1131667.804,2190645.524
2023/5/2,1417595.829,40384.87617,1457980.705
2023/5/3,1448472.734,765975.727,2214448.461
2023/5/4,1752702.558,1408598.007,3161300.565
2023/5/5,4749606.324,829121.9515,5578728.275
2023/5/6,3583336.76,15658375.88,19241712.64
2023/5/7,2908833.707,2872228.245,5781061.952
2023/5/8,2665176.104,33089677.77,35754853.87
2023/5/9,2278734.777,958518.949,3237253.726
2023/5/10,1490019.657,17018240.36,18508260.02
2023/5/11,2521052.181,22837079.87,25358132.05
2023/5/12,1688517.433,9730315.566,11418833
2023/5/13,957221.055,1099404.434,2056625.489
2023/5/14,853923.3462,20940.9665,874864.3127
2023/5/15,1429469.327,3304874.958,4734344.286
2023/5/16,1286198.887,2533554.101,3819752.987
2023/5/17,1558285.747,7609455.854,9167741.601
2023/5/18,1580195.402,499313.9481,2079509.35
2023/5/19,1407065.634,4370191.598,5777257.232
2023/5/20,1741259.639,4369466.484,6110726.124
2023/5/21,2004362.571,915431.1649,2919793.736
2023/5/22,3520555.349,1102363.506,4622918.855
2023/5/23,3775675.957,56929.94282,3832605.899
2023/5/24,1763035.872,1311342.231,3074378.102
2023/5/25,2172149.437,1964438.367,4136587.804
2023/5/26,2042318.536,5084351.216,7126669.753
2023/5/27,1485586.813,16724.57353,1502311.387
2023/5/28,1173487.437,10183415.02,11356902.46
2023/5/29,1373562.478,47237.24518,1420799.723
2023/5/30,1390983.959,9989.697838,1400973.657
2023/5/31,1461348.48,2671180.698,4132529.177
2023/6/1,1070040.45,15834.36313,1085874.813
2023/6/2,1110408.928,1154524.938,2264933.865
2023/6/3,803649.9205,8546.841564,812196.762
2023/6/4,1023418.548,36818.9671,1060237.515
2023/6/5,1142241.86,54178.84227,1196420.702
2023/6/6,1527876.791,1880040.852,3407917.642
2023/6/7,2704307.443,929727.2037,3634034.647
2023/6/8,1065209.266,1900524.434,2965733.701
2023/6/9,830679.5466,17960.71368,848640.2603
2023/6/10,1124195.856,5796839.418,6921035.275
2023/6/11,1923651.562,1353353.321,3277004.884
2023/6/12,669375.3024,5758161.745,6427537.048
2023/6/13,677964.9624,3558128.357,4236093.319
2023/6/14,729126.6391,15138977.55,15868104.19
2023/6/15,721775.0498,9071405.934,9793180.984
2023/6/16,703813.45,4215753.305,4919566.755
2023/6/17,649309.8861,1386257.002,2035566.888
2023/6/18,677234.7245,1013954.211,1691188.935
2023/6/19,597576.9959,5503532.839,6101109.835
2023/6/20,750808.557,2837479.001,3588287.558
2023/6/21,622561.0055,5156740.508,5779301.514
2023/6/22,29151115.9,29480941.5,58632057.4
2023/6/23,518218.7606,3844121.298,4362340.059
2023/6/24,627512.1828,3220.464697,630732.6475
2023/6/25,443004.3684,2087.513177,445091.8816
2023/6/26,470608.2715,11478.81426,482087.0858
2023/6/27,1119508.269,1716.511082,1121224.78
2023/6/28,590141.4607,6445437.249,7035578.71
2023/6/29,822004.8143,3429.264626,825434.079
2023/6/30,1108655.236,1786291.76,2894946.995
2023/7/1,483422.0878,3844050.542,4327472.63
