DATE,N_TRANSFER,USER,AMOUNT_USD,AMOUNT_ETH,CEX,DEX
2021-07-11 00:00:00.000,2,2,36468.307698672,17.269323974,coinbase,uniswap
2021-07-12 00:00:00.000,1,1,15293.628364621,7.252255236,coinbase,uniswap
2021-07-13 00:00:00.000,2,2,43713.38952856,22.043868246,coinbase,uniswap
2021-07-15 00:00:00.000,2,2,26938.178595238,13.719525736,coinbase,uniswap
2021-07-15 00:00:00.000,3,3,44581.001323796,23.142731759,coinbase,sushiswap
2021-07-16 00:00:00.000,1,1,21491.660783643,11.224206054,coinbase,uniswap
2021-07-17 00:00:00.000,1,1,26993.609693087,14.208883019,coinbase,uniswap
2021-07-19 00:00:00.000,1,1,26897.967312557,14.785602085,coinbase,uniswap
2021-07-22 00:00:00.000,2,2,34071.791638221,16.93719347,coinbase,uniswap
2021-07-22 00:00:00.000,2,2,7545.606234799,3.828769961,binance,uniswap
2021-07-23 00:00:00.000,1,1,2009.422057998,0.9957295485,binance,sushiswap
2021-07-23 00:00:00.000,2,2,7703.011805262,3.817075878,binance,uniswap
2021-07-24 00:00:00.000,1,1,21176.528544924,9.813443816,coinbase,uniswap
2021-07-24 00:00:00.000,1,1,748.739409814,0.3468345129,gemini,uniswap
2021-07-26 00:00:00.000,2,2,36129.517527483,15.274777773,coinbase,uniswap
2021-07-27 00:00:00.000,3,3,73516.522079645,32.800019477,coinbase,uniswap
2021-07-28 00:00:00.000,1,1,35.983566058,0.0156491111,lcx,uniswap
2021-07-28 00:00:00.000,1,1,21912.018262261,9.464989358,coinbase,sushiswap
2021-07-29 00:00:00.000,5,5,92258.843401328,40.119174095,coinbase,uniswap
2021-07-30 00:00:00.000,1,1,20965.218140197,8.698322231,coinbase,uniswap
2021-07-31 00:00:00.000,1,1,15641.268892055,6.382367851,coinbase,uniswap
2021-08-01 00:00:00.000,2,2,32709.194887344,12.468364563,coinbase,uniswap
2021-08-02 00:00:00.000,1,1,15412.065034206,5.840270501,coinbase,uniswap
2021-08-03 00:00:00.000,25,25,619755.877216,234.8512,coinbase,shibaswap
2021-08-04 00:00:00.000,1,1,2697.168204843,1.022068871,lcx,uniswap
2021-08-04 00:00:00.000,106,106,2661040.802791,1008.3787,coinbase,shibaswap
2021-08-05 00:00:00.000,84,84,3208070.935923,1215.6711,coinbase,shibaswap
2021-08-05 00:00:00.000,1,1,2983.260400519,1.130481066,lcx,uniswap
2021-08-05 00:00:00.000,2,2,58929.881466655,22.33097561,coinbase,uniswap
2021-08-06 00:00:00.000,1,1,62.6112503,0.02372599891,lcx,uniswap
2021-08-06 00:00:00.000,71,71,1961798.242831,743.4067,coinbase,shibaswap
2021-08-06 00:00:00.000,1,1,36505.353850881,13.833392265,coinbase,uniswap
2021-08-07 00:00:00.000,147,147,4506107.47485886,1554.8993,coinbase,shibaswap
2021-08-07 00:00:00.000,3,3,69160.143948434,23.375316534,coinbase,uniswap
2021-08-08 00:00:00.000,1,1,16345.076073646,5.163158251,coinbase,uniswap
2021-08-08 00:00:00.000,2,2,89131.00556352,28.473262682,coinbase,sushiswap
2021-08-08 00:00:00.000,30,30,1397061.04742708,453.9704,coinbase,shibaswap
2021-08-08 00:00:00.000,1,1,11288.555365367,3.698837245,lcx,uniswap
2021-08-09 00:00:00.000,8,8,213712.920527071,69.23667193,coinbase,uniswap
2021-08-09 00:00:00.000,1,1,39932.812305897,12.897778594,coinbase,sushiswap
2021-08-09 00:00:00.000,15,15,424221.934977,140.0751,coinbase,shibaswap
2021-08-09 00:00:00.000,1,1,5009.987691748,1.59091673,lcx,uniswap
2021-08-10 00:00:00.000,36,36,784551.764132369,252.4788,coinbase,shibaswap
2021-08-11 00:00:00.000,16,16,277950.001777086,86.3222,coinbase,shibaswap
2021-08-11 00:00:00.000,2,2,49763.536186163,15.567645682,coinbase,uniswap
2021-08-12 00:00:00.000,30,30,752497.73937,235.4119,coinbase,shibaswap
2021-08-12 00:00:00.000,1,1,3131.160512064,1.008293152,lcx,uniswap
2021-08-12 00:00:00.000,2,2,42796.090554071,13.208329559,coinbase,uniswap
2021-08-13 00:00:00.000,4,4,130626.397570149,41.386919569,coinbase,uniswap
2021-08-13 00:00:00.000,85,85,1635711.51083778,519.9075,coinbase,shibaswap
2021-08-14 00:00:00.000,4,4,112244.981176697,34.568905924,coinbase,uniswap
2021-08-14 00:00:00.000,20,20,665868.375963,204.0081,coinbase,shibaswap
2021-08-14 00:00:00.000,1,1,98677.032712758,29.982538843,coinbase,sushiswap
2021-08-15 00:00:00.000,27,27,630245.633472,193.2224,coinbase,shibaswap
2021-08-16 00:00:00.000,4,4,105970.649391483,32.846699446,coinbase,uniswap
2021-08-16 00:00:00.000,1,1,75577.794710894,23.114596052,coinbase,sushiswap
2021-08-16 00:00:00.000,17,17,703665.635390294,218.5192,coinbase,shibaswap
2021-08-17 00:00:00.000,3,3,122505.764421553,38.811000272,coinbase,uniswap
2021-08-17 00:00:00.000,1,1,21561.662321751,6.766459752,coinbase,sushiswap
2021-08-17 00:00:00.000,48,48,1058624.71863401,336.1942,coinbase,shibaswap
2021-08-18 00:00:00.000,55,55,800202.552795641,263.494,coinbase,shibaswap
2021-08-18 00:00:00.000,3,3,104478.992620841,34.110141765,coinbase,uniswap
2021-08-18 00:00:00.000,1,1,26848.159775561,8.645051946,coinbase,sushiswap
2021-08-19 00:00:00.000,1,1,35230.820515597,11.639010927,coinbase,sushiswap
2021-08-19 00:00:00.000,1,1,37385.540140175,12.289022099,coinbase,uniswap
2021-08-19 00:00:00.000,31,31,581442.719606255,191.3619,coinbase,shibaswap
2021-08-20 00:00:00.000,1,1,24571.603558925,7.499924916,coinbase,uniswap
2021-08-20 00:00:00.000,26,26,590315.897880514,185.0053,coinbase,shibaswap
2021-08-21 00:00:00.000,39,39,625478.289757865,191.909,coinbase,shibaswap
2021-08-22 00:00:00.000,2,2,51626.649672217,16.13869747,coinbase,uniswap
2021-08-22 00:00:00.000,21,21,377885.981937,118.2243,coinbase,shibaswap
2021-08-23 00:00:00.000,7,7,143091.300907,43.6551,coinbase,shibaswap
2021-08-23 00:00:00.000,4,4,128110.614156384,38.377693833,coinbase,uniswap
2021-08-23 00:00:00.000,1,1,17623.297965898,5.300383459,coinbase,sushiswap
2021-08-24 00:00:00.000,5,5,152063.526700494,46.749361361,coinbase,uniswap
2021-08-24 00:00:00.000,9,9,333275.729833,100.8805,coinbase,shibaswap
2021-08-25 00:00:00.000,9,9,248345.837716642,78.425919893,coinbase,uniswap
2021-08-25 00:00:00.000,13,13,284132.402037,90.1263,coinbase,shibaswap
2021-08-26 00:00:00.000,7,7,219016.441615501,68.382819409,coinbase,uniswap
2021-08-26 00:00:00.000,1,1,65459.821369653,20.360499829,coinbase,sushiswap
2021-08-26 00:00:00.000,4,4,81917.607883649,25.7686,coinbase,shibaswap
2021-08-27 00:00:00.000,12,12,316721.340278,101.4791,coinbase,shibaswap
2021-08-28 00:00:00.000,1,1,15056.909317,4.6001,coinbase,shibaswap
2021-08-28 00:00:00.000,1,1,38439.489967567,11.743811036,coinbase,sushiswap
2021-08-28 00:00:00.000,4,4,112193.462403032,34.425214938,coinbase,uniswap
2021-08-29 00:00:00.000,2,2,110857.839898869,34.470500914,coinbase,sushiswap
2021-08-29 00:00:00.000,4,4,147386.488827152,45.672607572,coinbase,uniswap
2021-08-30 00:00:00.000,9,9,316230.343664,99.277,coinbase,shibaswap
2021-08-30 00:00:00.000,6,6,223454.542510003,69.359901,coinbase,uniswap
2021-08-30 00:00:00.000,1,1,36601.333570008,11.423565886,coinbase,sushiswap
2021-08-31 00:00:00.000,22,22,793407.279687,242.7159,coinbase,shibaswap
2021-08-31 00:00:00.000,3,3,65226.699035901,19.848059769,coinbase,sushiswap
2021-08-31 00:00:00.000,3,3,73845.342129417,21.752049668,coinbase,uniswap
2021-09-01 00:00:00.000,2,2,58410.094020256,15.787649986,coinbase,uniswap
2021-09-01 00:00:00.000,2,2,62957.641457199,16.975068002,coinbase,sushiswap
2021-09-01 00:00:00.000,22,22,934721.137263375,260.7734,coinbase,shibaswap
2021-09-02 00:00:00.000,9,9,293501.908172395,77.7651,coinbase,shibaswap
2021-09-02 00:00:00.000,2,2,72092.318756885,19.113775844,coinbase,uniswap
2021-09-03 00:00:00.000,11,11,491157.467453057,126.6012,coinbase,shibaswap
2021-09-03 00:00:00.000,4,4,156812.950888927,40.368657229,coinbase,uniswap
2021-09-03 00:00:00.000,1,1,70453.876151328,17.848760321,coinbase,sushiswap
2021-09-05 00:00:00.000,6,6,198060.202366781,50.8906,coinbase,shibaswap
2021-09-05 00:00:00.000,1,1,36324.30212792,9.417076833,coinbase,uniswap
2021-09-06 00:00:00.000,1,1,30022.349562689,7.689008693,coinbase,uniswap
2021-09-06 00:00:00.000,14,14,671985.316249319,171.9635,coinbase,shibaswap
2021-09-07 00:00:00.000,1,1,27344.039314242,6.950730013,coinbase,sushiswap
2021-09-07 00:00:00.000,5,5,286382.889753211,78.476007059,coinbase,uniswap
2021-09-07 00:00:00.000,55,55,2964851.40456599,803.9265,coinbase,shibaswap
2021-09-08 00:00:00.000,1,1,74554.710897988,22.019561142,coinbase,sushiswap
2021-09-08 00:00:00.000,47,47,2528712.15470629,743.836,coinbase,shibaswap
2021-09-08 00:00:00.000,3,3,78489.204147324,22.751145804,coinbase,uniswap
2021-09-09 00:00:00.000,45,45,2068293.54959246,589.6831,coinbase,shibaswap
2021-09-09 00:00:00.000,6,6,244636.869202582,69.063246669,coinbase,uniswap
2021-09-09 00:00:00.000,1,1,21359.11754296,6.172780711,coinbase,sushiswap
2021-09-10 00:00:00.000,5,5,135715.816945301,39.817534853,coinbase,uniswap
2021-09-10 00:00:00.000,23,23,778036.181595,229.1003,coinbase,shibaswap
2021-09-11 00:00:00.000,4,4,209995.465799477,65.428728131,coinbase,sushiswap
2021-09-11 00:00:00.000,7,7,198224.985047046,61.1799,coinbase,shibaswap
2021-09-11 00:00:00.000,1,1,22293.512882395,6.94603661,coinbase,uniswap
2021-09-12 00:00:00.000,3,3,174026.866403897,51.360943941,coinbase,sushiswap
2021-09-12 00:00:00.000,17,17,666331.385900042,199.0675,coinbase,shibaswap
2021-09-13 00:00:00.000,6,6,195156.17561,57.8163,coinbase,shibaswap
2021-09-13 00:00:00.000,1,1,51182.404135313,15.021925503,coinbase,uniswap
2021-09-14 00:00:00.000,7,7,207116.167881206,62.2708,coinbase,shibaswap
2021-09-14 00:00:00.000,2,2,55676.225414206,16.859522845,coinbase,uniswap
2021-09-15 00:00:00.000,1,1,29828.211379603,8.715201058,coinbase,uniswap
2021-09-15 00:00:00.000,3,3,121435.634902484,35.481040424,coinbase,sushiswap
2021-09-15 00:00:00.000,19,19,586461.47211,171.3522,coinbase,shibaswap
2021-09-16 00:00:00.000,40,40,1521745.13316,444.6232,coinbase,shibaswap
2021-09-16 00:00:00.000,5,5,140894.503170077,41.166528807,coinbase,uniswap
2021-09-16 00:00:00.000,1,1,112112.595661599,32.757036614,coinbase,sushiswap
2021-09-17 00:00:00.000,3,3,82974.545829394,24.243486824,coinbase,uniswap
2021-09-17 00:00:00.000,49,49,1924519.62097959,562.4761,coinbase,shibaswap
2021-09-17 00:00:00.000,3,3,1081.49196323,0.3159901136,lcx,uniswap
2021-09-18 00:00:00.000,13,13,405144.33851239,115.2864,coinbase,shibaswap
2021-09-18 00:00:00.000,2,2,49450.18036804,14.190955361,coinbase,uniswap
2021-09-18 00:00:00.000,2,2,169991.786905362,48.23406196,coinbase,sushiswap
2021-09-19 00:00:00.000,16,16,540620.663985794,159.8303,coinbase,shibaswap
2021-09-19 00:00:00.000,3,3,88825.396111875,26.277382286,coinbase,uniswap
2021-09-19 00:00:00.000,1,1,17159.811295769,5.119558251,coinbase,sushiswap
2021-09-20 00:00:00.000,1,1,74825.376752689,23.775523568,coinbase,uniswap
2021-09-20 00:00:00.000,25,25,850898.676633978,269.0761,coinbase,shibaswap
2021-09-21 00:00:00.000,14,14,449607.288312,148.1037,coinbase,shibaswap
2021-09-21 00:00:00.000,4,4,124548.432283504,41.02710105,coinbase,uniswap
2021-09-21 00:00:00.000,1,1,97254.974046654,32.036450196,coinbase,sushiswap
2021-09-22 00:00:00.000,1,1,22292.339165647,7.343248203,coinbase,sushiswap
2021-09-22 00:00:00.000,11,11,337758.6576,111.26,coinbase,shibaswap
2021-09-22 00:00:00.000,1,1,45286.0080011,14.917519172,coinbase,uniswap
2021-09-23 00:00:00.000,15,15,448878.705912,147.8637,coinbase,shibaswap
2021-09-24 00:00:00.000,1,1,59025.105097998,19.443271239,coinbase,uniswap
2021-09-24 00:00:00.000,7,7,211531.544777,70.258,coinbase,shibaswap
2021-09-24 00:00:00.000,1,1,37918.160330521,12.490500017,coinbase,sushiswap
2021-09-25 00:00:00.000,13,13,392555.929907991,133.9328,coinbase,shibaswap
2021-09-25 00:00:00.000,3,3,92608.943667204,31.529024896,coinbase,uniswap
2021-09-26 00:00:00.000,29,29,911601.960815454,308.8159,coinbase,shibaswap
2021-09-26 00:00:00.000,4,4,174528.849539019,57.83374,coinbase,uniswap
2021-09-27 00:00:00.000,3,3,69685.212425587,23.245768603,coinbase,uniswap
2021-09-27 00:00:00.000,2,2,52335.704592802,17.228325677,coinbase,sushiswap
2021-09-27 00:00:00.000,17,17,506520.18172585,163.8192,coinbase,shibaswap
2021-09-28 00:00:00.000,9,9,270518.023320222,92.762,coinbase,shibaswap
2021-09-29 00:00:00.000,3,3,163740.764088933,56.841434712,coinbase,uniswap
2021-09-29 00:00:00.000,1,1,1403.056853779,0.4767388894,lcx,uniswap
2021-09-29 00:00:00.000,1,1,39426.682068367,13.510014998,coinbase,sushiswap
2021-09-29 00:00:00.000,10,10,322666.955709,111.2894,coinbase,shibaswap
2021-09-30 00:00:00.000,3,3,110049.20847,36.6962,coinbase,shibaswap
2021-09-30 00:00:00.000,1,1,40819.574608719,13.601945548,coinbase,uniswap
2021-10-01 00:00:00.000,1,1,3622.119457706,1.124256844,lcx,uniswap
2021-10-01 00:00:00.000,5,5,149595.790460032,46.9151,coinbase,shibaswap
2021-10-01 00:00:00.000,1,1,22757.933737492,7.063754539,coinbase,uniswap
2021-10-02 00:00:00.000,2,2,84359.175098546,25.543932328,coinbase,uniswap
2021-10-02 00:00:00.000,2,2,56091.56792415,16.770877823,coinbase,sushiswap
2021-10-02 00:00:00.000,10,10,351483.007763691,103.8683,coinbase,shibaswap
2021-10-03 00:00:00.000,1,1,45233.648692396,12.989403332,coinbase,uniswap
2021-10-03 00:00:00.000,2,2,16385.043684545,4.798637491,lcx,uniswap
2021-10-03 00:00:00.000,10,10,394036.257652208,114.9763,coinbase,shibaswap
2021-10-04 00:00:00.000,49,49,3339073.23102236,987.9334,coinbase,shibaswap
2021-10-04 00:00:00.000,1,1,36745.84116087,10.958505407,coinbase,uniswap
2021-10-05 00:00:00.000,96,96,5839968.21338972,1695.7095,coinbase,shibaswap
2021-10-05 00:00:00.000,1,1,128377.665099735,36.775579832,coinbase,sushiswap
2021-10-06 00:00:00.000,50,50,3516068.01287624,1003.7613,coinbase,shibaswap
2021-10-06 00:00:00.000,1,1,113110.46996672,32.218320862,coinbase,sushiswap
2021-10-06 00:00:00.000,2,2,70709.951966703,20.095236696,coinbase,uniswap
2021-10-07 00:00:00.000,36,36,2095769.17363592,585.3415,coinbase,shibaswap
2021-10-07 00:00:00.000,3,3,87586.138607188,24.266741879,coinbase,uniswap
2021-10-08 00:00:00.000,1,1,33702.019735434,9.408505599,coinbase,uniswap
2021-10-08 00:00:00.000,37,37,1433186.47759038,396.6206,coinbase,shibaswap
2021-10-09 00:00:00.000,16,16,648424.755150627,180.6718,coinbase,shibaswap
2021-10-09 00:00:00.000,7,7,315765.062224711,87.887891341,coinbase,uniswap
2021-10-10 00:00:00.000,12,12,459239.002142806,129.2002,coinbase,shibaswap
2021-10-10 00:00:00.000,3,3,270649.392645167,75.669102932,coinbase,sushiswap
2021-10-10 00:00:00.000,1,1,28849.600740049,8.114718558,coinbase,uniswap
2021-10-11 00:00:00.000,3,3,144670.971994932,40.780535753,coinbase,uniswap
2021-10-11 00:00:00.000,1,1,78168.600130017,21.897796472,coinbase,sushiswap
2021-10-11 00:00:00.000,13,13,672676.510838724,188.0515,coinbase,shibaswap
2021-10-12 00:00:00.000,13,13,1000417.78868641,286.6766,coinbase,shibaswap
2021-10-12 00:00:00.000,2,2,53497.132629475,15.252416443,coinbase,uniswap
2021-10-12 00:00:00.000,1,1,1167.624421608,0.3331947681,lcx,uniswap
2021-10-12 00:00:00.000,1,1,26942.055644258,7.725526604,coinbase,sushiswap
2021-10-13 00:00:00.000,4,4,120870.473132023,34.65335382,coinbase,uniswap
2021-10-13 00:00:00.000,15,15,648984.319389931,186.4775,coinbase,shibaswap
2021-10-14 00:00:00.000,3,3,174597.1687595,46.101688195,coinbase,uniswap
2021-10-14 00:00:00.000,5,5,404313.668068652,109.4788,coinbase,shibaswap
2021-10-15 00:00:00.000,2,2,114022.863124207,29.856329742,coinbase,sushiswap
2021-10-15 00:00:00.000,14,14,802022.526385118,209.7383,coinbase,shibaswap
2021-10-15 00:00:00.000,1,1,62795.333969789,16.578838225,coinbase,uniswap
2021-10-16 00:00:00.000,2,2,57342.807092265,14.687473993,coinbase,uniswap
2021-10-16 00:00:00.000,14,14,1470549.90275562,375.1124,coinbase,shibaswap
2021-10-17 00:00:00.000,2,2,53268.697441358,13.86743218,coinbase,uniswap
2021-10-17 00:00:00.000,1,1,32435.675765624,8.600000468,coinbase,sushiswap
2021-10-17 00:00:00.000,15,15,709922.293295557,184.501,coinbase,shibaswap
2021-10-18 00:00:00.000,2,2,93337.450933908,25.048561006,coinbase,uniswap
2021-10-18 00:00:00.000,2,2,65439.601041588,17.139340166,coinbase,sushiswap
2021-10-18 00:00:00.000,6,6,330264.511042906,87.2515,coinbase,shibaswap
2021-10-19 00:00:00.000,7,7,359798.321486642,94.8888,coinbase,shibaswap
2021-10-19 00:00:00.000,4,4,181800.398200774,47.729248062,coinbase,uniswap
2021-10-19 00:00:00.000,1,1,721.721469274,0.189099174,lcx,uniswap
2021-10-20 00:00:00.000,1,1,25745.446413573,6.344573443,coinbase,sushiswap
2021-10-20 00:00:00.000,6,6,329925.078729644,81.8004,coinbase,shibaswap
2021-10-20 00:00:00.000,1,1,1854.24808443,0.4809221069,lcx,uniswap
2021-10-20 00:00:00.000,1,1,59491.474949271,14.937135764,coinbase,uniswap
2021-10-21 00:00:00.000,1,1,10881.409867392,2.659873591,lcx,uniswap
2021-10-21 00:00:00.000,4,4,166187.240837476,40.404497869,coinbase,sushiswap
2021-10-21 00:00:00.000,1,1,29509.889365027,7.025791786,coinbase,uniswap
2021-10-21 00:00:00.000,19,19,1372038.01068454,324.4045,coinbase,shibaswap
2021-10-22 00:00:00.000,5,5,240276.901709237,57.9688,coinbase,shibaswap
2021-10-22 00:00:00.000,2,2,64793.586934642,15.668257242,coinbase,uniswap
2021-10-22 00:00:00.000,1,1,13040.448294842,3.265164916,lcx,uniswap
2021-10-23 00:00:00.000,15,15,981907.568105932,239.0036,coinbase,shibaswap
2021-10-24 00:00:00.000,1,1,41961.328189805,10.193447878,coinbase,uniswap
2021-10-24 00:00:00.000,17,17,986162.916857969,243.742,coinbase,shibaswap
2021-10-25 00:00:00.000,6,6,297094.491395,70.6736,coinbase,shibaswap
2021-10-25 00:00:00.000,3,3,124664.286488526,30.086537303,coinbase,uniswap
2021-10-25 00:00:00.000,2,2,64494.670345849,15.327129464,coinbase,sushiswap
2021-10-26 00:00:00.000,4,4,135509.106409321,32.048589661,coinbase,uniswap
2021-10-26 00:00:00.000,1,1,31658.41744596,7.505480613,coinbase,sushiswap
2021-10-27 00:00:00.000,3,3,159245.209038935,39.341302304,coinbase,uniswap
2021-10-27 00:00:00.000,18,18,2049371.71793846,506.5657,coinbase,shibaswap
2021-10-27 00:00:00.000,1,1,25714.771004771,6.435685583,coinbase,sushiswap
2021-10-28 00:00:00.000,2,2,96466.929559724,23.015800278,coinbase,uniswap
2021-10-28 00:00:00.000,15,15,2242959.51738009,551.8871,coinbase,shibaswap
2021-10-28 00:00:00.000,2,2,150371.899240251,36.386677259,coinbase,sushiswap
2021-10-29 00:00:00.000,3,3,226331.914405635,51.6611,coinbase,shibaswap
2021-10-30 00:00:00.000,3,3,225606.089968363,52.4811,coinbase,shibaswap
2021-10-30 00:00:00.000,5,5,166054.94183912,38.074846676,coinbase,uniswap
2021-10-31 00:00:00.000,7,7,219390.968834363,51.054050465,coinbase,uniswap
2021-11-01 00:00:00.000,5,5,399618.937234047,92.4909,coinbase,shibaswap
2021-11-01 00:00:00.000,6,6,229208.503160082,53.03367354,coinbase,uniswap
2021-11-01 00:00:00.000,2,2,2007492.28596956,463.798678479,swissborg,balancer
2021-11-02 00:00:00.000,3,3,152529.658100714,33.891823953,coinbase,uniswap
2021-11-02 00:00:00.000,6,6,474598.098637,106.7074,coinbase,shibaswap
2021-11-03 00:00:00.000,9,9,676474.502005514,147.7589,coinbase,shibaswap
2021-11-03 00:00:00.000,2,2,54406.950570873,11.921654826,coinbase,uniswap
2021-11-04 00:00:00.000,10,10,1133989.29049705,248.7307,coinbase,shibaswap
2021-11-04 00:00:00.000,2,2,55709.579691791,12.393065281,coinbase,uniswap
2021-11-05 00:00:00.000,1,1,2198.308927241,0.4829413035,coinbase,metamask
2021-11-05 00:00:00.000,9,9,567918.375481436,125.3367,coinbase,shibaswap
2021-11-05 00:00:00.000,1,1,47688.232939788,10.629983714,coinbase,uniswap
2021-11-06 00:00:00.000,3,3,200100.510804,44.6998,coinbase,shibaswap
2021-11-06 00:00:00.000,1,1,1107.884480373,0.2448147082,lcx,uniswap
2021-11-06 00:00:00.000,1,1,32416.668596481,7.308854181,coinbase,sushiswap
2021-11-07 00:00:00.000,1,1,250530.983586,54.3199,coinbase,shibaswap
2021-11-07 00:00:00.000,1,1,26340.642363009,5.768866045,coinbase,uniswap
2021-11-08 00:00:00.000,5,5,299111.367140316,63.9224,coinbase,shibaswap
2021-11-09 00:00:00.000,4,4,179400.435097937,37.434930966,coinbase,uniswap
2021-11-09 00:00:00.000,1,1,75416.348912,15.7427,coinbase,shibaswap
2021-11-10 00:00:00.000,1,1,29624.736183696,6.246136044,coinbase,uniswap
2021-11-10 00:00:00.000,7,7,576976.837101,121.6509,coinbase,shibaswap
2021-11-10 00:00:00.000,3,3,123555.741475675,25.578939393,coinbase,sushiswap
2021-11-11 00:00:00.000,1,1,27067.095597032,5.731906788,coinbase,uniswap
2021-11-11 00:00:00.000,2,2,175962.121122,37.2629,coinbase,shibaswap
2021-11-12 00:00:00.000,5,5,402419.136425734,85.881337702,coinbase,sushiswap
2021-11-12 00:00:00.000,4,4,166594.071416831,35.480978522,coinbase,uniswap
2021-11-12 00:00:00.000,1,1,75212.352663,16.0923,coinbase,shibaswap
2021-11-13 00:00:00.000,4,4,164548.55428187,35.256138868,coinbase,sushiswap
2021-11-13 00:00:00.000,1,1,32730.958653023,6.975729234,coinbase,uniswap
2021-11-14 00:00:00.000,3,3,118275.439601657,25.404327121,coinbase,uniswap
2021-11-15 00:00:00.000,2,2,88005.469524,19.1524,coinbase,shibaswap
2021-11-15 00:00:00.000,1,1,52147.279740285,11.335699805,coinbase,uniswap
2021-11-16 00:00:00.000,2,2,114774.025484017,26.563760459,coinbase,sushiswap
2021-11-16 00:00:00.000,1,1,25453.979714282,5.982836143,coinbase,uniswap
2021-11-16 00:00:00.000,7,7,385094.199488,89.9488,coinbase,shibaswap
2021-11-17 00:00:00.000,1,1,32053.181169654,7.654510441,coinbase,sushiswap
2021-11-17 00:00:00.000,2,2,61761.942258369,14.699924025,coinbase,uniswap
2021-11-17 00:00:00.000,2,2,99247.613541992,23.5342,coinbase,shibaswap
2021-11-18 00:00:00.000,4,4,367588.393716,85.3748,coinbase,shibaswap
2021-11-19 00:00:00.000,2,2,82904.079170078,20.650260943,coinbase,uniswap
2021-11-19 00:00:00.000,5,5,264650.622788,62.6208,coinbase,shibaswap
2021-11-20 00:00:00.000,4,4,157649.960298115,36.397585992,coinbase,uniswap
2021-11-20 00:00:00.000,1,1,46431.022760716,10.738972791,coinbase,sushiswap
2021-11-20 00:00:00.000,2,2,101117.255922,23.3754,coinbase,shibaswap
2021-11-22 00:00:00.000,1,1,43490.291150607,10.272091971,coinbase,uniswap
2021-11-22 00:00:00.000,2,2,196656.178078,46.9213,coinbase,shibaswap
2021-11-23 00:00:00.000,3,3,174036.626308925,40.6709,coinbase,shibaswap
2021-11-23 00:00:00.000,1,1,59788.054465043,14.353565453,coinbase,uniswap
2021-11-23 00:00:00.000,3,3,127871.750975882,30.698699993,coinbase,sushiswap
2021-11-24 00:00:00.000,1,1,50269.907652,11.7444,coinbase,shibaswap
2021-11-25 00:00:00.000,4,4,238249.22988,55.4429,coinbase,shibaswap
2021-11-25 00:00:00.000,1,1,55793.005611935,13.003785532,coinbase,sushiswap
2021-11-25 00:00:00.000,1,1,101579.854873642,23.63861465,coinbase,uniswap
2021-11-26 00:00:00.000,7,7,330866.29237,79.085,coinbase,shibaswap
2021-11-26 00:00:00.000,1,1,29713.051757875,7.302998262,coinbase,sushiswap
2021-11-26 00:00:00.000,2,2,129959.804131508,31.570307962,coinbase,uniswap
2021-11-27 00:00:00.000,1,1,27291.011372211,6.608617127,coinbase,sushiswap
2021-11-27 00:00:00.000,3,3,90382.72052972,21.966720312,coinbase,uniswap
2021-11-28 00:00:00.000,3,3,94850.709710467,23.433785997,coinbase,uniswap
2021-11-28 00:00:00.000,10,10,615583.817571,148.2477,coinbase,shibaswap
2021-11-28 00:00:00.000,1,1,57883.327603256,14.065225948,coinbase,sushiswap
2021-11-28 00:00:00.000,2,2,121691.026528984,28.734463244,lcx,uniswap
2021-11-29 00:00:00.000,2,2,78578.646328312,17.738735411,coinbase,uniswap
2021-11-29 00:00:00.000,4,4,250319.680503,57.2549,coinbase,shibaswap
2021-11-30 00:00:00.000,3,3,148039.969715907,32.788186342,coinbase,uniswap
2021-11-30 00:00:00.000,4,4,198426.362431674,43.7047,coinbase,shibaswap
2021-12-01 00:00:00.000,2,2,50685.355533527,10.74590128,coinbase,sushiswap
2021-12-01 00:00:00.000,2,2,108173.376202049,22.910604755,coinbase,uniswap
2021-12-01 00:00:00.000,7,7,413486.122162,87.9695,coinbase,shibaswap
2021-12-02 00:00:00.000,3,3,184859.49663608,40.881706813,coinbase,uniswap
2021-12-02 00:00:00.000,4,4,199319.077932253,43.9492,coinbase,shibaswap
2021-12-03 00:00:00.000,1,1,40082.702982666,8.90665376,coinbase,shibaswap
2021-12-03 00:00:00.000,4,4,109024.293441256,24.283033814,coinbase,uniswap
2021-12-03 00:00:00.000,1,1,73536.32745112,16.929109543,lcx,uniswap
2021-12-03 00:00:00.000,1,1,79749.454909451,17.363487202,coinbase,sushiswap
2021-12-04 00:00:00.000,14,14,968868.550775994,250.96693288,coinbase,shibaswap
2021-12-05 00:00:00.000,8,8,297717.275074196,72.86961023,coinbase,shibaswap
2021-12-06 00:00:00.000,4,4,160168.267501,39.4104,coinbase,shibaswap
2021-12-07 00:00:00.000,9,9,379256.59642,87.742,coinbase,shibaswap
2021-12-07 00:00:00.000,2,2,443.088538551,0.1022024585,lcx,uniswap
2021-12-08 00:00:00.000,3,3,119675.136407,27.6101,coinbase,shibaswap
2021-12-09 00:00:00.000,3,3,137709.401937966,31.42038555,coinbase,shibaswap
2021-12-10 00:00:00.000,1,1,40021.3219644,9.59743932,coinbase,shibaswap
2021-12-11 00:00:00.000,1,1,30318.005942,7.7317,coinbase,shibaswap
2021-12-12 00:00:00.000,3,3,90650.918269443,22.33279739,coinbase,shibaswap
2021-12-13 00:00:00.000,1,1,40083.811693605,10.23815539,coinbase,shibaswap
